Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1098,120,RL,69.0,3696,Reg,Lvl,Inside,Gtl,Other,Other,1Story,8,5,1986,1986,Gable,HdBoard,HdBoard,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,Ex,Y,1088,0,0,1088,0,0,1,1,2,1,Gd,5,0,Missing,Attchd,1987.0,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,0,10,2007,WD,Normal,170000
1099,50,Other,50.0,6000,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,4,6,1936,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Other,672,Unf,0,0,672,TA,Y,757,567,0,1324,0,0,1,0,3,1,TA,6,0,Missing,Detchd,1936.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,128000
1100,20,RL,82.0,11880,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,7,5,1978,1978,Gable,Other,Other,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,0,567,1271,TA,Y,1601,0,0,1601,0,0,2,0,3,1,TA,7,1,TA,Attchd,1978.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,0,4,2009,Other,Other,157000
1101,30,RL,60.0,8400,Reg,Other,Inside,Gtl,Other,1Fam,1Story,2,5,1920,1950,Gable,Other,Other,0.0,TA,TA,CBlock,TA,Other,No,Other,290,Unf,0,0,290,TA,Other,438,0,0,438,0,0,1,0,1,1,Fa,3,0,Missing,Detchd,1930.0,Unf,1,246,TA,TA,Other,0,0,0,0,0,0,0,1,2009,WD,Normal,60000
1102,20,RL,61.0,9758,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1971,1971,Gable,HdBoard,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Other,412,Other,287,251,950,TA,Y,950,0,0,950,0,0,1,0,3,1,TA,5,0,Missing,Detchd,1981.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,119500
1103,20,RL,70.0,7000,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1960,2002,Gable,Other,Other,45.0,TA,TA,CBlock,TA,TA,No,Other,588,Unf,0,422,1010,Ex,Y,1134,0,0,1134,0,0,1,0,2,1,TA,6,0,Missing,Attchd,1960.0,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,0,4,2007,WD,Other,135000
1104,20,RL,79.0,8910,Reg,Lvl,Other,Gtl,NAmes,1Fam,1Story,6,6,1959,1959,Other,Other,Other,0.0,TA,TA,CBlock,TA,TA,Other,ALQ,655,Unf,0,0,655,Ex,Y,1194,0,0,1194,0,1,1,0,3,1,TA,6,1,Other,BuiltIn,1954.0,Fin,2,539,TA,TA,Y,0,0,192,0,0,0,0,7,2006,WD,Normal,159500
1105,160,Other,24.0,2016,Reg,Lvl,Inside,Gtl,Other,Other,2Story,5,5,1970,1970,Gable,HdBoard,HdBoard,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,TA,Y,630,672,0,1302,0,0,2,1,3,1,TA,6,0,Missing,Detchd,1970.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,106000
1106,60,RL,98.0,12256,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,8,5,1994,1995,Gable,HdBoard,HdBoard,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,Ex,Y,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,2,TA,Attchd,1994.0,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,0,4,2010,WD,Normal,325000
1107,20,RL,114.0,10357,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,7,5,1990,1991,Other,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Other,GLQ,738,Unf,0,172,910,Gd,Y,1442,0,0,1442,1,0,2,0,3,1,Gd,6,1,TA,Attchd,1990.0,Fin,2,719,TA,TA,Y,0,244,0,0,0,0,0,5,2007,WD,Normal,179900
1108,60,RL,168.0,23257,IR3,Other,Other,Gtl,Other,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,Other,No,Unf,0,Unf,0,868,868,Ex,Y,887,1134,0,2021,0,0,2,1,3,1,Gd,9,1,Gd,BuiltIn,2006.0,RFn,2,422,TA,TA,Y,0,100,0,0,0,0,0,9,2006,Other,Other,274725
1109,60,RL,69.0,8063,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,Ex,Y,948,742,0,1690,0,0,2,1,3,1,TA,7,1,TA,Attchd,2000.0,RFn,2,463,TA,TA,Y,100,48,0,0,0,0,0,11,2007,WD,Other,181000
1110,20,RL,107.0,11362,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,8,5,2004,2005,Gable,MetalSd,MetalSd,42.0,Gd,TA,PConc,Ex,TA,Other,GLQ,1039,Unf,0,797,1836,Ex,Y,1836,0,0,1836,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,2004.0,Fin,3,862,TA,TA,Y,125,185,0,0,0,0,0,3,2009,WD,Normal,280000
1111,60,RL,69.0,8000,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,6,5,1995,1996,Gable,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,Gd,Y,773,885,0,1658,1,0,2,1,3,1,TA,8,1,TA,Attchd,1995.0,Fin,2,431,TA,TA,Y,224,84,0,0,0,0,0,6,2008,WD,Normal,188000
1112,60,RL,80.0,10480,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,7,6,1976,1976,Other,Other,Other,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,TA,Y,1098,866,0,1964,0,0,2,1,4,1,TA,8,1,Gd,Attchd,1976.0,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,205000
1113,20,RL,73.0,7100,IR1,Lvl,Other,Gtl,NAmes,1Fam,1Story,5,7,1957,1957,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,TA,Y,816,0,0,816,1,0,1,0,2,1,TA,5,0,Missing,Detchd,1957.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1114,20,RL,66.0,8923,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1953,2006,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Other,643,Unf,0,365,1008,Gd,Y,1008,0,0,1008,1,0,1,0,2,1,Gd,6,0,Missing,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,134500
1115,20,RL,90.0,5400,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,7,1954,2000,Gable,MetalSd,MetalSd,0.0,TA,Other,CBlock,TA,TA,No,Other,415,Unf,0,418,833,Ex,Y,833,0,0,833,0,0,1,0,2,1,Gd,4,0,Missing,Detchd,1955.0,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,117000
1116,20,RL,93.0,12085,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,8,5,2007,2007,Other,VinylSd,VinylSd,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,Ex,Y,1734,0,0,1734,1,0,2,0,3,1,Ex,7,1,Gd,Attchd,2007.0,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,0,11,2007,Other,Other,318000
1117,80,RL,69.0,7750,Reg,Lvl,Inside,Gtl,Other,1Fam,Other,8,5,2002,2002,Other,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,Ex,Y,779,640,0,1419,1,0,2,1,3,1,Gd,7,1,TA,BuiltIn,2002.0,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,184100
1118,20,RL,57.0,9764,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,5,7,1967,2003,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Other,702,Unf,0,192,894,Ex,Y,894,0,0,894,1,0,1,0,3,1,Gd,5,0,Missing,Attchd,1967.0,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
1119,80,RL,85.0,13825,Reg,Lvl,Inside,Gtl,Other,1Fam,Other,5,6,1958,1987,Gable,MetalSd,MetalSd,0.0,TA,Other,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,TA,Y,1021,580,0,1601,0,1,1,0,3,1,TA,6,0,Missing,BuiltIn,1958.0,RFn,1,300,TA,TA,Y,280,34,0,0,0,0,0,12,2008,WD,Normal,140000
1120,20,RL,70.0,7560,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1959,1959,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Other,369,Unf,0,671,1040,TA,Y,1040,0,0,1040,0,0,1,0,3,1,TA,6,0,Missing,Attchd,1959.0,RFn,1,286,TA,TA,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,133700
1121,30,Other,59.0,8263,Reg,Other,Inside,Other,Other,1Fam,1Story,6,5,1920,1950,Gable,Other,Other,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,TA,Y,1012,0,0,1012,0,0,1,0,2,1,TA,6,1,Gd,Detchd,1920.0,Unf,1,308,TA,TA,Y,0,22,112,0,0,0,0,5,2007,WD,Normal,118400
1122,20,RL,84.0,10084,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,Ex,Y,1552,0,0,1552,0,0,2,0,3,1,Gd,7,0,Missing,Attchd,2005.0,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,0,7,2006,Other,Other,212900
1123,20,RL,69.0,8926,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,4,3,1956,1956,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,Ex,Y,960,0,0,960,0,0,1,0,3,1,TA,5,0,Missing,Other,1956.0,Unf,1,288,TA,TA,Y,64,0,0,0,160,0,0,10,2009,Other,Other,112000
1124,20,RL,50.0,9405,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,9,1947,2008,Other,VinylSd,VinylSd,0.0,TA,Other,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,Ex,Y,698,0,0,698,0,1,1,0,2,1,TA,4,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,200,0,0,0,0,0,6,2009,WD,Normal,118000
1125,80,RL,69.0,9125,IR1,Lvl,Inside,Gtl,Other,1Fam,Other,7,5,1992,1992,Gable,HdBoard,HdBoard,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,Gd,Y,812,670,0,1482,0,0,2,1,3,1,Gd,7,1,TA,Attchd,1992.0,Fin,2,392,TA,TA,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,163900
1126,20,RL,60.0,10434,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1955,1955,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,TA,Y,1005,0,0,1005,0,0,1,0,2,1,Fa,5,1,TA,Detchd,1977.0,Unf,2,672,Other,Other,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
1127,120,RL,53.0,3684,Reg,Lvl,Inside,Gtl,Other,Other,1Story,7,5,2007,2007,Other,VinylSd,VinylSd,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,Ex,Y,1555,0,0,1555,0,0,2,0,2,1,Gd,7,1,TA,Attchd,2007.0,Fin,3,660,TA,TA,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,174000
1128,20,RL,182.0,14572,IR3,Lvl,Other,Gtl,Other,1Fam,1Story,7,5,2004,2004,Other,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,Ex,Y,1530,0,0,1530,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,2004.0,Fin,3,630,TA,TA,Y,144,36,0,0,0,0,0,11,2007,WD,Other,259000
1129,60,RL,59.0,11796,IR1,Lvl,Inside,Gtl,Other,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,Ex,Y,847,1112,0,1959,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,215000
1130,90,Other,60.0,7200,Reg,Lvl,Inside,Gtl,OldTown,Other,Other,5,5,1980,1980,Gable,MetalSd,MetalSd,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,TA,Y,936,0,0,936,1,0,1,0,2,1,TA,4,0,Missing,Detchd,1980.0,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,140000
1131,50,RL,65.0,7804,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,4,3,1928,1950,Gable,Other,Other,0.0,TA,TA,BrkTil,TA,TA,No,Other,622,Unf,0,500,1122,TA,Y,1328,653,0,1981,1,0,2,0,4,1,Gd,7,2,TA,Detchd,1981.0,Unf,2,576,TA,TA,Y,431,44,0,0,0,0,0,12,2009,WD,Normal,135000
1132,20,RL,63.0,10712,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,5,1991,1992,Gable,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,Other,Other,212,Unf,0,762,974,TA,Y,974,0,0,974,0,0,1,0,3,1,TA,5,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,28,0,0,0,0,0,9,2007,Other,Other,93500
1133,70,Other,90.0,9900,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,6,4,1880,1950,Gable,Other,Other,0.0,TA,TA,BrkTil,TA,TA,Other,Unf,0,Unf,0,1008,1008,TA,Y,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,0,Missing,Detchd,1930.0,Unf,1,205,Other,TA,Other,0,48,0,0,0,0,0,5,2007,WD,Normal,117500
1134,60,RL,80.0,9828,IR1,Lvl,Inside,Gtl,Other,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,Ex,Y,1142,878,0,2020,0,0,2,1,3,1,Gd,8,1,TA,Attchd,1995.0,RFn,2,466,TA,TA,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
1135,60,RL,57.0,8773,IR1,Other,Inside,Gtl,Other,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,916,916,Gd,Y,916,684,0,1600,0,0,2,1,3,1,TA,7,1,TA,Attchd,1997.0,Fin,2,460,TA,TA,Y,100,38,0,0,0,0,0,8,2007,WD,Normal,169000
1136,30,Other,60.0,6180,Reg,Lvl,Other,Gtl,Other,1Fam,1Story,6,5,1926,1950,Gable,Other,Other,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,TA,Other,986,0,0,986,0,0,1,0,2,1,TA,5,1,Gd,Detchd,1926.0,Unf,1,180,TA,TA,Y,0,128,0,0,0,0,0,5,2007,WD,Normal,102000
1137,50,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Other,280,Unf,0,752,1032,TA,Y,1032,220,0,1252,0,0,1,0,3,1,TA,6,0,Missing,Attchd,1950.0,Unf,1,288,TA,TA,Y,0,0,96,0,0,0,0,4,2008,WD,Other,119000
1138,50,RL,54.0,6342,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,VinylSd,0.0,TA,Other,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,Gd,Other,780,240,0,1020,0,0,1,0,2,1,TA,6,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Other,0,0,176,0,0,0,0,5,2010,WD,Normal,94000
1139,20,RL,69.0,9819,IR1,Lvl,Inside,Other,Other,1Fam,1Story,6,5,1977,1977,Gable,Other,Other,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,TA,Y,1567,0,0,1567,1,0,2,0,2,1,Gd,5,2,TA,Attchd,1977.0,RFn,2,714,TA,TA,Y,264,32,0,0,0,0,0,5,2009,WD,Normal,196000
1140,30,RL,98.0,8731,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,5,5,1920,1950,Gable,Other,Other,0.0,TA,Other,BrkTil,TA,TA,No,Other,645,Unf,0,270,915,TA,Y,1167,0,0,1167,0,0,1,0,3,1,TA,6,1,Gd,Detchd,1972.0,Unf,2,495,TA,TA,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,144000
1141,20,RL,60.0,7350,Reg,Lvl,Other,Gtl,NAmes,1Fam,1Story,5,7,1951,1951,Gable,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Other,ALQ,852,Unf,0,100,952,TA,Y,952,0,0,952,1,0,1,0,2,1,TA,4,0,Missing,Detchd,1988.0,Unf,2,840,TA,TA,Y,0,0,0,0,0,0,0,6,2008,Other,Other,139000
1142,60,RL,69.0,10304,IR1,Lvl,Other,Gtl,Other,1Fam,2Story,5,7,1976,1976,Gable,Other,Other,44.0,TA,Other,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,Ex,Y,1088,780,0,1868,1,0,2,1,4,1,Gd,9,1,TA,Attchd,1976.0,Unf,2,484,TA,TA,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,197500
1143,60,RL,77.0,9965,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2006,2007,Other,VinylSd,VinylSd,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,Ex,Y,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,1,TA,BuiltIn,2006.0,RFn,3,1052,TA,TA,Y,125,144,0,0,0,0,0,4,2007,Other,Other,424870
1144,20,RL,69.0,9000,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,3,1959,1959,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,TA,Y,1006,0,0,1006,0,0,1,0,3,1,TA,5,0,Missing,Other,1980.0,Missing,0,0,Other,Other,Y,0,24,0,0,0,0,0,7,2008,WD,Normal,80000
1145,190,RL,60.0,12180,Reg,Lvl,Inside,Gtl,Other,Other,1.5Fin,4,4,1941,1950,Gable,MetalSd,MetalSd,0.0,TA,Other,BrkTil,Gd,TA,No,Other,348,Unf,0,324,672,Other,Other,672,252,0,924,1,0,1,0,2,1,Fa,5,0,Missing,Detchd,1941.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2010,WD,Normal,80000
1146,50,Other,52.0,6240,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,5,6,1928,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,Ex,Y,1042,534,0,1576,0,0,1,0,3,1,TA,8,1,Gd,Detchd,1928.0,Unf,1,225,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Other,149000
1147,20,RL,69.0,11200,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,6,5,1985,1985,Gable,Other,Other,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,TA,Y,1298,0,0,1298,1,0,2,0,3,1,Gd,5,1,TA,Attchd,1985.0,Unf,2,403,TA,TA,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,180000
1148,70,RL,75.0,12000,Reg,Other,Inside,Gtl,Other,1Fam,2Story,7,7,1941,1950,Gable,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Other,275,Unf,0,429,704,Ex,Y,860,704,0,1564,0,0,1,1,3,1,Fa,7,1,Gd,Attchd,1941.0,Unf,1,234,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,174500
1149,50,Other,69.0,5700,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,7,7,1926,1950,Gable,Other,Other,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,TA,Y,572,539,0,1111,0,0,1,0,2,1,TA,5,1,Gd,Detchd,1982.0,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,0,8,2008,WD,Normal,116900
1150,70,Other,50.0,9000,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,9,1920,1988,Other,VinylSd,VinylSd,0.0,TA,Other,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,Ex,Y,832,650,0,1482,0,1,1,0,3,1,TA,7,0,Missing,Detchd,1930.0,Unf,2,324,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,143000
1151,20,RL,57.0,8280,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,5,1950,1950,Gable,Other,Other,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,932,932,Ex,Y,932,0,0,932,0,0,1,0,2,1,Gd,4,1,Gd,Attchd,1950.0,Unf,1,306,TA,TA,Y,0,0,214,0,0,0,0,11,2007,WD,Normal,124000
1152,20,RL,134.0,17755,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Other,132.0,TA,TA,CBlock,TA,TA,No,Other,176,Unf,0,1290,1466,TA,Y,1466,0,0,1466,0,0,1,1,3,1,Fa,6,2,Gd,Attchd,1959.0,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,0,11,2006,WD,Normal,149900
1153,20,RL,90.0,14115,IR1,Lvl,Inside,Gtl,Other,1Fam,1Story,6,7,1956,2004,Gable,Other,Other,0.0,TA,TA,PConc,TA,TA,No,ALQ,296,Other,547,230,1073,Ex,Y,1811,0,0,1811,0,0,1,0,2,1,Ex,6,1,Gd,Attchd,1956.0,Fin,2,470,TA,TA,Y,0,0,280,0,0,0,0,7,2006,WD,Other,230000
1154,30,Other,69.0,5890,Reg,Lvl,Other,Gtl,Other,1Fam,1Story,6,8,1930,2007,Gable,Other,Other,0.0,Gd,Other,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,Ex,Y,816,0,0,816,0,0,1,0,2,1,TA,5,0,Missing,Detchd,2002.0,Unf,1,432,TA,TA,Y,0,0,96,0,0,0,0,6,2008,WD,Normal,120500
1155,60,RL,69.0,13700,IR1,Lvl,Inside,Gtl,NAmes,1Fam,2Story,7,6,1965,1988,Gable,VinylSd,VinylSd,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,TA,Y,902,918,0,1820,0,0,1,2,4,1,Gd,8,2,Gd,Attchd,1965.0,Unf,2,492,TA,TA,Y,60,84,0,0,273,0,0,5,2008,WD,Normal,201800
1156,20,RL,90.0,10768,IR1,Lvl,Other,Gtl,Other,1Fam,1Story,5,8,1976,2004,Gable,Other,Other,0.0,Gd,Other,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,TA,Y,1437,0,0,1437,1,0,2,0,3,1,Gd,6,1,Other,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,0,7,2007,WD,Normal,218000
1157,80,RL,85.0,9350,Reg,Lvl,Inside,Gtl,NAmes,1Fam,Other,5,8,1965,1999,Gable,Other,Other,0.0,TA,Other,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,Gd,Y,1265,0,0,1265,0,1,2,0,3,1,Gd,6,1,Gd,Attchd,1965.0,RFn,2,502,TA,TA,Y,0,92,0,96,0,0,0,10,2008,WD,Normal,179900
1158,120,RL,34.0,5001,IR1,Lvl,Inside,Gtl,Other,Other,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,Ex,Y,1314,0,0,1314,1,0,2,0,2,1,Gd,6,1,Gd,Attchd,2008.0,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,0,7,2009,WD,Normal,230000
1159,20,RL,92.0,11932,Reg,Lvl,Other,Gtl,Other,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,Ex,Y,1580,0,0,1580,0,0,2,0,3,1,Gd,7,0,Missing,Attchd,2008.0,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,0,6,2008,Other,Other,235128
1160,60,RL,76.0,9120,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,6,6,1974,1974,Other,HdBoard,HdBoard,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,TA,Y,943,933,0,1876,0,0,2,1,4,1,Gd,8,1,TA,Attchd,1974.0,RFn,2,540,Other,TA,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,185000
1161,160,RL,24.0,2280,Reg,Lvl,Inside,Gtl,Other,Other,2Story,6,5,1978,1978,Gable,Other,Other,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,Other,Y,855,601,0,1456,0,0,2,1,3,1,TA,7,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,146000
1162,20,RL,69.0,14778,IR1,Other,Other,Gtl,Other,1Fam,1Story,6,7,1954,2006,Other,HdBoard,HdBoard,72.0,Gd,TA,CBlock,TA,TA,No,Other,728,Unf,0,568,1296,Ex,Y,1640,0,0,1640,1,0,1,0,3,1,Gd,7,1,Gd,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,224000
1163,20,RL,109.0,8724,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,5,1968,1968,Gable,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,No,Other,492,Unf,0,402,894,Gd,Y,894,0,0,894,0,0,1,0,3,1,TA,5,1,Other,Attchd,1968.0,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,129000
